"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.214039042E0,1.097908879E0,1.953353898E0,-3.607761294E0,4.246991513E0
3.224045042E0,9.074562943E-1,2.889950083E0,-3.390692768E0,4.546656558E0
3.234052042E0,2.628530427E0,3.027430403E0,-1.373713270E0,4.238112221E0
3.244060042E0,2.838960024E0,2.951162245E0,-2.919467267E-1,4.105397119E0
3.254066042E0,1.125460374E-1,6.244832164E-1,-2.099033475E-1,6.683601674E-1
3.264073042E0,-1.978318292E0,-1.900672531E0,-1.609153748E0,3.180514914E0
3.274080042E0,-3.458074327E0,-3.165608295E0,-2.453655410E0,5.291481720E0
3.284086042E0,-4.219881157E0,-3.672712750E0,-1.994525020E0,5.939220991E0
3.294093042E0,-3.611805228E0,-3.770874344E0,3.273049128E-1,5.231802637E0
3.304100042E0,-2.967291790E0,-3.308014893E0,1.717259409E0,4.764111982E0
3.314107042E0,-1.934780509E0,-2.351966775E0,1.161673423E0,3.259541144E0
3.324113042E0,-9.820451313E-1,-1.551289117E0,1.445548654E-2,1.836060872E0
3.334120042E0,1.583209652E-1,-8.952031615E-1,-2.125918242E-1,9.336217179E-1
3.344127042E0,6.705955285E-1,-9.763356176E-1,-2.038807154E-1,1.201872267E0
3.354133042E0,6.647173226E-2,-1.241191975E0,-1.329144623E0,1.819780602E0
3.364140042E0,-7.078346908E-1,-1.689550039E0,-2.686659937E0,3.251730447E0
3.374147042E0,-1.531423202E0,-2.900857480E0,-3.052378718E0,4.480764106E0
3.384153042E0,-1.789990586E0,-3.002559563E0,-1.801889670E0,3.932713645E0
3.394160042E0,1.977671590E0,-3.274657405E0,-9.366317077E-1,3.938507965E0
3.404167042E0,4.473067349E0,-2.522224831E0,-3.132468030E0,6.015172946E0
3.414174042E0,3.582410690E0,-1.338846616E0,-5.418709470E0,6.632389384E0
3.424180042E0,1.132291092E0,-3.745857909E-1,-4.004025929E0,4.177872817E0
3.434187042E0,-2.856273630E0,2.275775801E0,2.800275722E0,4.602064609E0
3.444194042E0,6.497279853E-1,-1.821265004E0,-3.181448694E0,3.723005300E0
3.454200042E0,1.907478690E-2,-6.615685970E0,-8.415719733E0,1.070476545E1
3.464207042E0,3.596705378E0,-6.912419885E0,-5.167271011E0,9.349787588E0
3.474214042E0,8.512442620E0,-3.739152907E0,-4.069398969E-2,9.297558810E0
3.484220042E0,1.089350309E1,-1.574970340E0,2.314905660E0,1.124756549E1
3.494227042E0,1.211782117E1,-1.300346501E0,2.217846558E0,1.238754755E1
3.504234042E0,1.307967178E1,-4.776303953E-1,1.014607398E0,1.312765679E1
3.514241042E0,1.071766095E1,-1.043388855E-1,1.270794089E0,1.079324142E1
3.524247042E0,6.306359491E0,-3.455201590E-1,2.383761010E0,6.750694095E0
3.534254042E0,5.035185333E0,-4.697050792E-1,1.964362451E0,5.425166729E0
3.544261042E0,4.713596658E0,-3.879358613E-1,1.104084123E0,4.856695321E0
3.554267042E0,3.886337850E0,-2.846874815E-1,6.910297930E-1,3.957548613E0
3.564274042E0,2.996630194E0,-7.292308223E-1,4.134914097E-1,3.111678849E0
3.574281042E0,2.348092117E0,-1.687998773E0,-3.226259708E-2,2.892043797E0
3.584288042E0,1.395218160E0,-3.073527512E0,-4.004547501E-1,3.399054146E0
3.594294042E0,7.220972192E-1,-3.792434490E0,-5.628190649E-1,3.901377841E0
3.604301042E0,2.993616539E-1,-3.608851215E0,-1.588499189E-1,3.624728650E0
3.614308042E0,7.610513699E-1,-2.384371752E0,9.408368059E-1,2.673873919E0
3.624314042E0,1.583245320E0,-5.023623633E-1,2.256448706E0,2.801891228E0
3.634321042E0,2.804585997E0,1.335097674E0,3.840113271E0,4.939094892E0
3.644328042E0,4.067585163E0,3.333598216E0,4.853179636E0,7.156219582E0
3.654335042E0,3.813328346E0,4.723439861E0,5.010290228E0,7.871173061E0
3.664341042E0,2.516245176E0,4.766185346E0,3.580630213E0,6.470620160E0
3.674348042E0,-3.685424012E-1,2.872468078E0,1.477439952E0,3.251111375E0
3.684355042E0,-3.875098917E0,4.843947467E-1,-1.452596303E0,4.166661242E0
3.694361042E0,-6.702064548E0,-6.164909497E-1,-3.358738027E0,7.521891479E0
3.704368042E0,-9.055610948E0,-9.942430079E-1,-4.315661766E0,1.008055283E1
3.714375042E0,-9.373618788E0,-1.897377625E-1,-4.704551600E0,1.048968710E1
3.724381042E0,-6.952024831E0,2.460263641E0,-4.284293500E0,8.528699621E0
3.734388042E0,-3.868720774E0,4.903099363E0,-4.097238733E0,7.469588276E0
3.744395042E0,-8.785634476E-1,6.551118675E0,-4.777925971E0,8.155832650E0
3.754402042E0,2.236828959E-1,7.540645319E0,-6.131803147E0,9.721644701E0
3.764408042E0,-8.978458107E-2,7.764094911E0,-7.720476437E0,1.094965696E1
3.774415042E0,-1.929804529E0,6.246699765E0,-9.366792748E0,1.142288098E1
3.784422042E0,-5.605771839E0,2.206490973E0,-1.126476153E1,1.277451105E1
3.794428042E0,-9.150358061E0,-3.699619297E0,-1.190830842E1,1.546686927E1
3.804435042E0,-9.865588310E0,-7.482853194E0,-9.082117546E0,1.535603411E1
3.814442042E0,-5.571932833E0,-6.471485445E0,-3.265209181E0,9.142655542E0
3.824449042E0,-3.354342967E-1,-2.761072773E0,3.328010909E0,4.337245166E0
3.834455042E0,3.066664635E0,9.449710067E-1,7.316568906E0,7.989341821E0
3.844462042E0,3.545090252E0,3.191899130E0,8.171289747E0,9.461810666E0
3.854469042E0,3.723718012E0,4.606772121E0,5.238583653E0,7.907666147E0
3.864475042E0,3.954766645E0,4.545473128E0,7.046046889E-1,6.066133278E0
3.874482042E0,3.764343882E0,3.503491405E0,-2.705867456E0,5.810891117E0
3.884489042E0,5.021441453E0,2.036227947E0,-3.985587319E0,6.726515055E0
3.894496042E0,3.054158610E0,1.086932924E0,-3.824518747E0,5.013606651E0
3.904502042E0,6.495128077E-1,-1.637503388E0,5.861477011E-1,1.856570322E0
3.914509042E0,-7.482646787E-1,-5.426487436E0,6.455433669E0,8.466362252E0
3.924516042E0,-6.041308129E-1,-5.320793166E0,1.010434533E1,1.143562891E1
3.934522042E0,-1.046079744E0,-4.196370965E0,1.205871284E1,1.281079106E1
3.944529042E0,3.905527242E0,1.148248728E0,8.176042364E0,9.133415950E0
3.954536042E0,5.508495805E0,4.186726275E0,1.881926942E0,7.170345316E0
3.964543042E0,5.011371378E0,2.862902910E0,-1.833507027E0,6.055724909E0
3.974549042E0,3.827907794E0,2.577210000E0,-3.709519511E0,5.920762152E0
3.984556042E0,2.705705488E0,2.461292458E0,-3.013940876E0,4.739477013E0
3.994563042E0,1.275812754E0,2.099061249E0,-5.276065475E-1,2.512394272E0
4.004569042E0,2.577008271E-1,8.315636013E-1,1.619202188E0,1.838402422E0
4.014576042E0,-1.793329346E0,-2.362773453E0,3.508490775E0,4.594370038E0
4.024583042E0,3.744849265E-1,-5.591887041E0,3.445280035E0,6.578707635E0
4.034589042E0,2.508756062E0,-3.255763589E0,3.696639556E0,5.528019314E0
4.044596042E0,2.502553335E0,1.214773670E-1,4.338829896E0,5.010286899E0
4.054603042E0,2.060060028E0,1.024856909E0,3.769177775E0,4.415980084E0
4.064610042E0,1.560961581E0,-2.330097896E-1,3.221819918E0,3.587620130E0
4.074616042E0,1.489976383E0,-2.377938060E0,3.208979432E0,4.262882597E0
4.084623042E0,1.119186897E0,-4.448463143E0,3.118104930E0,5.546528824E0
4.094630042E0,2.858528316E-1,-5.372243401E0,2.542431346E0,5.950350255E0
4.104636042E0,-1.044925504E0,-5.544564940E0,2.193890516E0,6.053695175E0
4.114643042E0,-1.896824479E0,-5.223421823E0,2.819732625E0,6.231610604E0
4.124650042E0,-1.088169172E0,-4.272753143E0,2.357071686E0,4.999631837E0
4.134657042E0,3.306600451E-1,-3.504534549E0,3.788533813E-1,3.540427707E0
4.144663042E0,1.893030220E-1,-3.247167013E0,-1.171627650E0,3.457259116E0
4.154670042E0,-6.552845943E-1,-3.360379048E0,-1.560203782E0,3.762416921E0
4.164677042E0,-1.384432386E0,-4.246898510E0,-1.377604008E0,4.674461764E0
4.174683042E0,-9.044210047E-1,-4.330975623E0,-1.558416288E0,4.690840919E0
4.184690042E0,3.041265500E-1,-2.738698694E0,-2.147089401E0,3.493273020E0
4.194697042E0,5.470625728E-1,-1.130800344E0,-2.382488948E0,2.693369723E0
4.204704042E0,1.479988754E-1,-5.842437381E-1,-2.078568220E0,2.164183508E0
4.214710042E0,-6.794973296E-1,-8.632625999E-1,-1.761752043E0,2.076224746E0
4.224717042E0,-1.659103003E0,-4.546199206E-1,-1.718254606E0,2.431398967E0
4.234724042E0,-2.186630613E0,9.343103631E-1,-1.285444872E0,2.703083020E0
4.244729167E0,-1.979133394E0,3.197251672E0,-1.209032216E0,3.949828622E0
4.254736167E0,-2.190375754E0,4.692564516E0,-1.680777462E0,5.444531252E0
4.264743167E0,-3.731129943E0,4.718843072E0,-2.390817722E0,6.473393235E0
4.274750167E0,-5.053000630E0,4.325654950E0,-2.248528068E0,7.021394774E0
4.284756167E0,-5.339173304E0,3.953785775E0,-1.191167876E0,6.749672172E0
4.294763167E0,-5.430665272E0,3.638337554E0,-5.100982296E-1,6.556662692E0
4.304770167E0,-5.944711542E0,3.270668142E0,-3.724559061E-1,6.795262232E0
4.314776167E0,-6.327670838E0,2.736032072E0,-1.848912613E-1,6.896337760E0
4.324783167E0,-6.285633450E0,2.107149410E0,-6.165655017E-2,6.629711007E0
4.334790167E0,-5.764457670E0,1.370160502E0,2.968876239E-1,5.932491407E0
4.344797167E0,-5.284991834E0,2.424208832E-1,4.989487588E-1,5.314024505E0
4.354803167E0,-5.100679995E0,-1.142314827E0,1.032814751E0,5.328088390E0
4.364810167E0,-4.598816984E0,-9.658091676E-1,1.026807321E0,4.810014374E0
4.374817167E0,-3.344996193E0,1.291438561E0,1.379007339E-1,3.588290638E0
4.384823167E0,-2.100369564E0,3.059974251E0,-1.091039131E0,3.868508900E0
4.394830167E0,-1.293898192E0,3.666532243E0,-1.969531535E0,4.358518749E0
4.404837167E0,-8.552599543E-1,3.046950747E0,-2.520712156E0,4.045907589E0
4.414843167E0,-2.571506041E-1,1.305894194E0,-2.925556118E0,3.214088468E0
4.424850167E0,-3.439092511E-1,-1.057923426E0,-2.895916582E0,3.102226362E0
4.434857167E0,9.598958784E-1,-2.632495132E0,-3.161600028E0,4.224588199E0
4.444864167E0,3.828407146E0,-3.410843735E0,-3.297427632E0,6.096194325E0
4.454870167E0,5.410135698E0,-3.813347642E0,-1.683202009E0,6.829667452E0
4.464877167E0,6.390095712E0,-3.593876495E0,-1.539808694E-1,7.333006313E0
4.474884167E0,8.221305660E0,-2.974973862E0,-5.424102357E-1,8.759825632E0
4.484890167E0,1.094671743E1,-1.415622312E0,-2.839870143E0,1.139734493E1
4.494897167E0,1.172952395E1,1.029027509E0,-6.266935809E0,1.333848246E1
4.504904167E0,6.395144198E0,1.896393246E0,-8.954747647E0,1.116609520E1
4.514911167E0,2.678911791E0,6.656411827E-1,-8.857203226E0,9.277375467E0
4.524917167E0,1.355296880E0,-1.985327350E0,-7.238271765E0,7.626987115E0
4.534924167E0,7.090380478E-1,-3.931860470E0,-3.756085859E0,5.483652313E0
4.544931167E0,2.250786847E0,-4.068938501E0,1.849857304E-1,4.653656807E0
4.554937167E0,3.525868115E0,-3.314083718E0,1.473623182E0,5.058306252E0
4.564944167E0,4.870608432E0,-2.715285858E0,1.307299572E0,5.727533148E0
4.574951167E0,5.717333790E0,-2.209999595E0,1.094612511E0,6.226570519E0
4.584958167E0,5.030267825E0,-1.611684715E0,8.455833972E-1,5.349404947E0
4.594964167E0,2.354568493E0,-1.249785335E0,6.905247398E-1,2.753684911E0
4.604971167E0,-6.930926907E-1,-1.245648138E0,1.432877591E0,2.021176626E0
4.614978167E0,-1.984575398E0,-1.390002444E0,1.964952288E0,3.119564681E0
4.624984167E0,-2.113229930E0,-1.455271989E0,2.496075790E0,3.579658035E0
4.634991167E0,-1.901208136E0,-1.360583055E0,3.222855459E0,3.981529347E0
4.644998167E0,-1.521795176E0,-8.805193412E-1,3.492980450E0,3.910509851E0
4.655004167E0,-1.072659432E0,-6.819496518E-1,3.541191913E0,3.762405314E0
4.665011167E0,-7.546375591E-1,-6.092719772E-1,3.887678032E0,4.006835493E0
4.675018167E0,-1.786605048E-1,-1.200923662E0,3.788288230E0,3.978098155E0
4.685025167E0,2.190834761E-1,-2.228054042E0,3.216587244E0,3.919012106E0
4.695031167E0,1.493261933E-1,-2.903766469E0,2.325521865E0,3.723198889E0
4.705038167E0,8.183470666E-2,-2.898166299E0,1.755677370E0,3.389464241E0
4.715045167E0,5.434694588E-2,-2.423719420E0,1.412099072E0,2.805600329E0
4.725051167E0,-5.158963287E-1,-1.295172008E0,1.394904165E0,1.972150395E0
4.735058167E0,-4.775497037E-1,-6.171151400E-1,6.877179301E-1,1.040115747E0
4.745065167E0,-7.764763248E-1,-1.990982777E-1,-9.682867060E-1,1.257034109E0
4.755071167E0,-2.718234317E0,-6.987744302E-2,-2.059381751E0,3.410972567E0
4.765078167E0,-5.407208582E0,-4.652997869E-1,-2.269116699E0,5.882456896E0
4.775085167E0,-6.932924901E0,-4.603790626E-1,-1.743017564E0,7.163484263E0
4.785092167E0,-7.212258087E0,-5.205343401E-1,-9.063383798E-1,7.287597133E0
4.795098167E0,-6.767824674E0,-4.422439232E-1,-9.083357155E-2,6.782866742E0
4.805105167E0,-5.618525201E0,1.123188731E-1,5.415210935E-1,5.645678530E0
4.815112167E0,-4.311798803E0,9.032448372E-1,8.215460052E-1,4.481338861E0
4.825118167E0,-2.780881970E0,1.562546469E0,1.003676175E0,3.343982934E0
4.835125167E0,-3.822488594E-1,2.404717431E0,5.506690624E-1,2.496400715E0
4.845132167E0,1.719591279E0,3.024735129E0,-2.295594938E-1,3.486934804E0
4.855138167E0,2.355319276E0,2.748836012E0,-1.092350370E0,3.781118570E0
4.865145167E0,2.190278106E0,2.109598517E0,-1.809909126E0,3.538855059E0
4.875152167E0,1.687989417E0,1.454896013E0,-2.153578057E0,3.099020672E0
4.885159167E0,1.204321187E0,1.134923508E0,-2.026401116E0,2.616245855E0
4.895165167E0,1.254043570E0,1.112699703E0,-1.737195491E0,2.414243998E0
4.905172167E0,1.747507641E0,1.053077692E0,-1.557939740E0,2.567086249E0
4.915179167E0,2.522471876E0,4.149488282E-1,-1.539825650E0,2.984310628E0
4.925185167E0,3.266335355E0,-4.833358160E-1,-1.488988642E0,3.622105374E0
4.935192167E0,3.984049501E0,-1.322196962E0,-1.183167130E0,4.361277301E0
4.945199167E0,4.309529498E0,-1.737301033E0,-1.274382379E0,4.818123060E0
4.955206167E0,4.047135696E0,-1.773484189E0,-1.585440803E0,4.694483576E0
4.965212167E0,3.676335100E0,-1.992541937E0,-1.879207987E0,4.584439529E0
4.975219167E0,3.446191615E0,-2.387958141E0,-2.371346202E0,4.816831276E0
4.985226167E0,2.616084044E0,-2.500584870E0,-3.296095636E0,4.895004276E0
4.995232167E0,1.694234244E0,-3.234777347E0,-4.264831335E0,5.614534752E0
5.005239167E0,1.079595399E0,-4.330713961E0,-5.056159880E0,6.744283681E0
5.015246167E0,9.895061785E-1,-5.458541288E0,-5.580282072E0,7.868566799E0
5.025252167E0,9.722007591E-1,-5.753060278E0,-5.741030216E0,8.185493560E0
5.035259167E0,8.966950786E-1,-5.678936294E0,-5.331537425E0,7.840897322E0
5.045266167E0,-1.993118765E0,-7.822347797E0,-3.923162445E0,8.975124012E0
5.055272167E0,-5.724645149E0,-7.007949355E0,5.138980427E-1,9.063498631E0
5.065279167E0,-4.738358447E0,-3.078353511E0,-1.206924952E0,5.777972737E0
5.075286167E0,-6.211508882E-1,-9.731532705E-1,2.549397719E-1,1.182307067E0
5.085293167E0,2.067929211E0,-2.147109282E0,2.969444150E-1,2.995761252E0
5.095299167E0,2.747107283E0,-3.281429650E0,-1.724671340E0,4.613986368E0
5.105306167E0,4.456569430E0,1.762938443E-1,3.519988739E-1,4.473923760E0
5.115313167E0,4.482921077E0,2.683529338E0,2.021586519E0,5.602206989E0
5.125319167E0,1.330019367E-1,-8.498562500E-1,1.413331665E1,1.415946979E1
5.135326167E0,-2.881181014E0,-3.416092488E0,1.405736833E1,1.475061003E1
5.145333167E0,-4.375722903E-1,-3.939599260E0,3.098591602E0,5.031220702E0
5.155339167E0,-1.176400732E0,5.682256928E-1,-3.731246302E0,3.953352765E0
5.165346167E0,-1.148265685E0,5.913569856E0,-8.020649099E-1,6.077181143E0
5.175353167E0,1.204641030E0,6.896324254E0,-2.103923794E0,7.310057699E0
5.185360167E0,5.139761615E0,7.381415112E0,-1.190969070E1,1.492458278E1
5.195366167E0,5.603156379E0,9.246476930E0,-6.628068033E0,1.268163960E1
5.205373167E0,4.350478719E0,8.961776585E0,-2.148081966E0,1.019089598E1
5.215380167E0,1.593919412E0,7.231092553E0,3.716385604E0,8.284974385E0
5.225386167E0,-1.343332892E0,6.177451774E0,6.424442257E0,9.013263116E0
5.235393167E0,-1.998968319E0,4.412359217E0,3.139382071E0,5.772391878E0
5.245400292E0,-4.284470086E0,3.310080714E0,3.032523035E0,6.205603453E0
5.255407292E0,-6.100683095E0,2.161180022E0,2.899071448E0,7.091801504E0
5.265413292E0,-6.368403127E0,1.878432646E0,1.493901034E0,6.805645296E0
5.275420292E0,-6.205421346E0,2.796601040E0,2.466551444E-1,6.810952225E0
5.285427292E0,-5.961323481E0,4.235451123E0,-6.651552790E-1,7.342945963E0
5.295433292E0,-6.058807676E0,5.711394773E0,-1.051031166E0,8.392487547E0
5.305440292E0,-6.011769165E0,6.932467064E0,-1.455921614E0,9.290865182E0
5.315447292E0,-5.224307091E0,7.600554137E0,-2.285773662E0,9.501924489E0
5.325453292E0,-4.151339511E0,6.748154055E0,-2.056452881E0,8.185365071E0
5.335460292E0,-3.528596426E0,4.855473499E0,-7.746549171E-1,6.052000155E0
5.345467292E0,-3.375165487E0,3.127021934E0,1.468020088E0,4.829605700E0
5.355474292E0,-4.096489120E0,2.328275611E0,6.678552309E0,8.173441831E0
5.365480292E0,-3.103317906E0,1.204414450E0,4.757456623E0,5.806426587E0
5.375487292E0,-2.443201173E0,1.732623553E-1,3.575982261E0,4.334385879E0
5.385494292E0,-2.232954594E0,-3.076918897E-1,1.872922230E0,2.930631024E0
5.395500292E0,-2.050325584E0,5.181305498E-2,2.426910245E-1,2.065288969E0
5.405507292E0,-1.970294158E0,1.071180964E0,-1.608032252E0,2.759575230E0
5.415514292E0,-1.865483987E0,1.703330757E0,-3.088774711E0,3.990224980E0
5.425521292E0,-1.663163894E0,1.920344026E0,-3.983194054E0,4.724369819E0
5.435527292E0,-3.682921404E-1,2.129353042E0,-4.483899901E0,4.977463390E0
5.445534292E0,5.076038074E-1,2.263934020E0,-5.281478242E0,5.768628199E0
5.455541292E0,5.015864378E-1,2.084414559E0,-5.758122797E0,6.144294195E0
5.465547292E0,1.517854738E0,1.527225485E0,-4.265320455E0,4.777997412E0
5.475554292E0,2.108079118E0,4.337429488E-1,-1.315614166E0,2.522493042E0
5.485561292E0,1.832632576E0,-8.446051580E-1,3.927457809E-1,2.055760025E0
5.495567292E0,2.313705812E0,-1.666540953E0,3.780336016E-1,2.876369715E0
5.505574292E0,2.764033803E0,-1.995111496E0,-4.783741611E-1,3.442265908E0
5.515581292E0,2.576980205E0,-1.449635565E0,-1.590974169E0,3.357598703E0
5.525588292E0,2.634709765E0,-3.987926790E-1,-1.786037868E0,3.207906235E0
5.535594292E0,3.071419591E0,1.380229408E0,-2.016605276E0,3.924964759E0
5.545601292E0,3.914762920E0,2.621298299E0,-1.652403263E0,4.992695668E0
5.555608292E0,5.065455199E0,2.484583672E0,-1.005398326E0,5.730865396E0
5.565614292E0,5.953177140E0,1.798569621E0,7.499872684E-2,6.219388680E0
5.575621292E0,6.428559866E0,7.106062710E-1,1.893418475E0,6.739167363E0
5.585628292E0,6.453093029E0,-5.980143330E-1,2.842929699E0,7.076883499E0
5.595635292E0,4.982926428E0,-1.792515414E0,2.926357187E0,6.050308561E0
5.605641292E0,3.704633285E0,-2.098673871E0,2.101416800E0,4.748125142E0
5.615648292E0,2.574346034E0,-2.138209820E0,6.929400784E-1,3.417508550E0
5.625655292E0,1.440475609E0,-1.992919667E0,-5.138708532E-1,2.512123013E0
5.635661292E0,1.210069000E0,-1.467448230E0,-1.027403737E0,2.161765421E0
5.645668292E0,2.082046144E0,-7.989179385E-1,-1.069971467E0,2.473464162E0
5.655675292E0,3.868651777E0,8.033665001E-2,-2.987266463E-1,3.880999634E0
5.665681292E0,4.735627213E0,2.246950489E-1,1.502160226E0,4.973242233E0
5.675688292E0,3.649894575E0,-3.197175658E-1,3.208210523E0,4.869965554E0
5.685695292E0,2.096768264E0,-1.065894204E0,3.825499910E0,4.490770220E0
5.695702292E0,8.741634178E-1,-1.786674630E0,3.488427808E0,4.015656421E0
5.705708292E0,-4.684835958E-1,-2.090805273E0,2.634737831E0,3.395995732E0
5.715715292E0,-7.778305399E-1,-1.812136331E0,1.881597160E0,2.725668047E0
5.725722292E0,-1.391280645E-1,-1.322581124E0,1.594283109E0,2.076130072E0
5.735728292E0,1.841633195E-1,-1.571906399E0,1.848993670E0,2.433841294E0
5.745735292E0,1.527076381E-1,-2.181206151E0,2.276932672E0,3.156802542E0
5.755742292E0,6.642612398E-2,-2.685491663E0,2.954983108E0,3.993520136E0
5.765749292E0,3.209788102E-1,-3.144518557E0,3.347160832E0,4.603749558E0
5.775755292E0,8.240393311E-1,-3.155269833E0,3.778590623E0,4.991243896E0
5.785762292E0,1.352018931E0,-2.831546339E0,4.550734745E0,5.527639332E0
5.795769292E0,1.820316585E0,-2.498019404E0,5.461949630E0,6.275870232E0
5.805775292E0,1.979645610E0,-2.197464918E0,6.459540169E0,7.104470987E0
5.815782292E0,1.895559726E0,-1.761088969E0,7.066727321E0,7.525504372E0
5.825789292E0,2.055400967E0,-7.656274009E-1,7.111087223E0,7.441667820E0
5.835796292E0,2.482526622E0,8.451729226E-1,6.608785086E0,7.110084107E0
5.845802292E0,2.884043811E0,2.507727537E0,5.801029665E0,6.946823107E0
5.855809292E0,3.025554616E0,3.762830622E0,5.067322800E0,6.999331067E0
5.865816292E0,2.702448004E0,4.315401272E0,4.307689964E0,6.669490699E0
5.875822292E0,2.136905891E0,4.408776628E0,3.555300660E0,6.053415641E0
5.885829292E0,1.381243899E0,4.156641181E0,2.829406258E0,5.214502890E0
5.895836292E0,7.405375832E-1,3.617056612E0,2.186204204E0,4.290802171E0
5.905842292E0,2.642023462E-1,3.045010349E0,1.472621847E0,3.392713664E0
5.915849292E0,-3.246970546E-1,2.252099547E0,7.784035671E-1,2.404847742E0
5.925856292E0,-1.203330084E0,1.408348083E0,1.894274215E-1,1.862076895E0
5.935863292E0,-1.904409487E0,6.747420815E-1,-5.113765772E-1,2.084120527E0
5.945869292E0,-2.364781240E0,2.589954007E-1,-1.048325952E0,2.599664639E0
5.955876292E0,-2.942570347E0,1.533265659E-1,-1.172987128E0,3.171455200E0
5.965883292E0,-3.946351333E0,-4.535740730E-1,-1.114915652E0,4.125827819E0
5.975889292E0,-4.443289234E0,-1.256371347E0,-8.941937859E-1,4.703282971E0
5.985896292E0,-4.448578041E0,-2.080493416E0,-7.844029565E-1,4.973287387E0
5.995903292E0,-4.414699273E0,-2.713862354E0,-1.250912386E0,5.330984932E0
6.005910292E0,-4.353320466E0,-2.953738236E0,-1.577224003E0,5.492140220E0
6.015916292E0,-4.082763950E0,-3.323773431E0,-1.437604042E0,5.457392846E0
6.025923292E0,-3.908153227E0,-4.509051699E0,-1.157048787E0,6.078155211E0
6.035930292E0,-3.798196921E0,-5.030118721E0,3.727088347E-2,6.303156615E0
6.045936292E0,-4.054288595E0,-4.330018434E0,9.641204917E-1,6.009645911E0
6.055943292E0,-3.743887398E0,-3.775155383E0,5.638810654E-1,5.346630048E0
6.065950292E0,-3.245154986E0,-3.938889701E0,-8.534372310E-1,5.174382868E0
6.075956292E0,-2.124597502E0,-3.089898254E0,-2.402474877E0,4.453456107E0
6.085963292E0,-1.928992351E0,-2.312289031E0,-3.913795205E0,4.938166154E0
6.095970292E0,-1.585538013E0,-2.070471873E0,-4.169805018E0,4.918135668E0
6.105977292E0,-5.315113181E-1,-2.157952651E0,-2.653844778E0,3.461525102E0
6.115983292E0,1.812631005E-1,-2.975155418E0,-4.998201402E-1,3.022288246E0
6.125990292E0,-3.121910298E-1,-3.858598659E0,6.507559258E-1,3.925522911E0
6.135997292E0,-8.729267317E-1,-4.489360616E0,7.015441100E-1,4.626934617E0
6.146003292E0,-7.688392764E-1,-4.779840349E0,8.587352470E-2,4.842041084E0
6.156010292E0,1.764473337E-1,-4.571873599E0,-3.765169801E-1,4.590743611E0
6.166017292E0,1.473507115E0,-4.039044611E0,-1.227993055E0,4.471361262E0
6.176023292E0,2.623777226E0,-3.648659644E0,-2.354793611E0,5.073655199E0
6.186030292E0,2.972015755E0,-4.067251872E0,-2.586104785E0,5.662451183E0
6.196037292E0,2.759825562E0,-5.258108091E0,-1.830471591E0,6.214093986E0
