"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.273920708E0,1.436412964E0,2.593806152E0,1.152049301E1,1.189591828E1
3.283962708E0,1.150208130E0,2.203118591E0,1.206206680E1,1.231544420E1
3.294003708E0,7.397616577E-1,2.227517853E0,1.197045731E1,1.219839871E1
3.304045708E0,2.918930054E-1,2.575993195E0,1.098939743E1,1.129104948E1
3.314087708E0,-1.300794983E-1,3.059787140E0,1.012240036E1,1.057554760E1
3.324128708E0,-3.201841736E-1,3.512595520E0,9.516610107E0,1.014922229E1
3.334170708E0,-2.480342102E-1,3.826343079E0,8.711584167E0,9.518094401E0
3.344212708E0,2.844085693E-3,3.989803162E0,8.196505280E0,9.115987942E0
3.354253708E0,4.340972900E-1,4.002526703E0,7.987539825E0,8.944800329E0
3.364295708E0,7.694000244E-1,3.816463623E0,8.177794189E0,9.057245099E0
3.374336708E0,9.298663330E-1,3.501518555E0,8.541388092E0,9.277962822E0
3.384378708E0,8.598120117E-1,3.208727417E0,8.924291840E0,9.522509815E0
3.394420708E0,6.544390869E-1,3.076402588E0,9.235045624E0,9.755952597E0
3.404461708E0,3.489244080E-1,2.994522858E0,9.153764648E0,9.637443781E0
3.414503708E0,-1.796264648E-3,2.986888733E0,8.895701294E0,9.383763053E0
3.424545708E0,-2.977308655E-1,3.081492004E0,8.507259064E0,9.053048847E0
3.434586708E0,-4.602928162E-1,3.172353058E0,8.017776947E0,8.634838769E0
3.444628708E0,-5.526507568E-1,3.259621582E0,7.554340668E0,8.246127494E0
3.454670708E0,-5.539979553E-1,3.352278900E0,7.228019257E0,7.986798478E0
3.464711708E0,-5.918692017E-1,3.384911041E0,7.032076721E0,7.826751237E0
3.474753708E0,-5.881269836E-1,3.415597229E0,6.905440063E0,7.726402801E0
3.484795708E0,-6.095324707E-1,3.433110809E0,6.783294067E0,7.626982239E0
3.494836708E0,-7.466473389E-1,3.472928009E0,6.756350098E0,7.633280936E0
3.504878708E0,-9.714797974E-1,3.506607971E0,6.844367065E0,7.751479406E0
3.514920708E0,-1.119671631E0,3.476819916E0,7.018155670E0,7.911791851E0
3.524961708E0,-1.078357544E0,3.469634857E0,7.168742523E0,8.036920455E0
3.535003708E0,-8.993298340E-1,3.490740967E0,7.201674042E0,8.053457373E0
3.545045708E0,-7.099736023E-1,3.504212952E0,7.151678009E0,7.995628135E0
3.555086708E0,-5.533992004E-1,3.581751709E0,7.095395050E0,7.967422852E0
3.565128708E0,-4.688250732E-1,3.770060120E0,7.028184814E0,7.989276065E0
3.575170708E0,-4.790039062E-1,3.955075378E0,7.158863068E0,8.192764272E0
3.585211708E0,-5.266049194E-1,4.023782501E0,7.544012146E0,8.566227736E0
3.595253708E0,-6.158193970E-1,4.008065186E0,7.967032471E0,8.939654717E0
3.605295708E0,-7.464976501E-1,3.984564056E0,8.350385284E0,9.282399682E0
3.615336708E0,-8.653504944E-1,3.992497559E0,8.716523895E0,9.626352219E0
3.625378708E0,-9.187893677E-1,4.003873901E0,8.895850983E0,9.798537892E0
3.635420708E0,-9.184899902E-1,4.006717987E0,8.917855225E0,9.819651455E0
3.645461667E0,-9.987231445E-1,4.062851257E0,8.936266937E0,9.867171582E0
3.655503667E0,-1.058299255E0,4.124822388E0,8.909023590E0,9.874454839E0
3.665545667E0,-1.044827271E0,4.170926514E0,8.936416626E0,9.917047651E0
3.675586667E0,-1.063688049E0,4.204157410E0,9.115294647E0,1.009430375E1
3.685628667E0,-1.060394897E0,4.220623169E0,9.362131348E0,1.032412711E1
3.695670667E0,-1.007255402E0,4.194427643E0,9.656269684E0,1.057597896E1
3.705712667E0,-9.536668396E-1,4.119583282E0,9.902058563E0,1.076713568E1
3.715753667E0,-8.966354370E-1,4.092190247E0,1.014066238E1,1.097191914E1
3.725795667E0,-8.652008057E-1,4.123026123E0,1.034274216E1,1.116782128E1
3.735837667E0,-7.878117371E-1,4.163142700E0,1.038181091E1,1.121313526E1
3.745878667E0,-8.152047729E-1,4.244124298E0,1.033346146E1,1.120078460E1
3.755920667E0,-1.073268127E0,4.558021545E0,1.017060013E1,1.119681079E1
3.765962667E0,-1.398841095E0,5.047054596E0,1.010009674E1,1.137723476E1
3.776003667E0,-1.589394836E0,5.339546356E0,1.025472519E1,1.167031790E1
3.786045667E0,-1.366208954E0,5.231022034E0,1.049677185E1,1.180730019E1
3.796087667E0,-9.054670715E-1,4.691992950E0,1.096200439E1,1.195826947E1
3.806128667E0,-4.614903259E-1,4.110901337E0,1.130598907E1,1.203901458E1
3.816170667E0,-5.852828979E-2,3.549269257E0,1.139295822E1,1.193315695E1
3.826212667E0,2.529739380E-2,3.112627258E0,1.158994858E1,1.200066650E1
3.836253667E0,-2.571652222E-1,2.951262817E0,1.156120834E1,1.193472348E1
3.846295667E0,-6.318360901E-1,2.882256317E0,1.125195145E1,1.163241289E1
3.856337667E0,-9.177415466E-1,2.844983826E0,1.079120956E1,1.119760628E1
3.866378667E0,-1.140328674E0,2.944676514E0,1.005204666E1,1.053637088E1
3.876420667E0,-1.292711792E0,3.239114227E0,9.440568237E0,1.006415885E1
3.886462667E0,-1.266516266E0,3.468886414E0,8.841813354E0,9.582009173E0
3.896503667E0,-1.186283112E0,3.538491669E0,8.487051086E0,9.271365976E0
3.906545667E0,-1.062191162E0,3.539689178E0,8.381969604E0,9.160516579E0
3.916587667E0,-9.268725586E-1,3.506757660E0,8.400381317E0,9.150019033E0
3.926628667E0,-7.604187012E-1,3.394640808E0,8.601263580E0,9.278122547E0
3.936670667E0,-4.912783813E-1,3.152743835E0,8.880732422E0,9.436554270E0
3.946712667E0,-2.248324585E-1,2.819536743E0,9.023236084E0,9.456168701E0
3.956753667E0,-1.886077881E-2,2.588417358E0,9.135053558E0,9.494707139E0
3.966795667E0,1.582209778E-1,2.444117432E0,9.130263519E0,9.453065949E0
3.976837667E0,2.859054565E-1,2.332150269E0,9.017847290E0,9.318918207E0
3.986878667E0,4.125421143E-1,2.208657074E0,8.822353821E0,9.103970782E0
3.996920667E0,5.102888489E-1,2.103425903E0,8.579858093E0,8.848658663E0
4.006962667E0,4.517605591E-1,2.058818665E0,8.322243805E0,8.585019735E0
4.017003667E0,2.326162720E-1,2.099833374E0,8.181536407E0,8.449908196E0
4.027045667E0,7.559280396E-2,2.180665283E0,7.950267334E0,8.244256548E0
4.037087667E0,1.167572021E-2,2.245031433E0,7.546706543E0,7.873568575E0
4.047129667E0,-8.083190918E-2,2.396366730E0,7.166497192E0,7.556969585E0
4.057170667E0,-2.130070496E-1,2.691702576E0,6.817123718E0,7.332380960E0
4.067212667E0,-2.414479065E-1,2.943928070E0,6.464307404E0,7.107199152E0
4.077254667E0,-2.730322266E-1,3.122506714E0,6.256240082E0,6.997509181E0
4.087295667E0,-2.836601257E-1,3.303330688E0,6.133345642E0,6.972114849E0
4.097337667E0,-3.620970154E-1,3.490291901E0,6.181246033E0,7.107816424E0
4.107379667E0,-4.671784973E-1,3.610342255E0,6.495891724E0,7.446437821E0
4.117420667E0,-4.784051514E-1,3.578907623E0,6.911277924E0,7.797641554E0
4.127462667E0,-5.060975647E-1,3.435056763E0,7.300917664E0,8.084500506E0
4.137504667E0,-5.583389282E-1,3.407064972E0,7.714208221E0,8.451558588E0
4.147545667E0,-5.536985779E-1,3.442241821E0,8.102351074E0,8.820640782E0
4.157587667E0,-4.751119995E-1,3.399430847E0,8.351433105E0,9.029302100E0
4.167629667E0,-4.089495850E-1,3.332220612E0,8.555009766E0,9.190164637E0
4.177670667E0,-3.433859253E-1,3.337459717E0,8.673563232E0,9.299852171E0
4.187712667E0,-3.576063538E-1,3.456761627E0,8.704099731E0,9.372216141E0
4.197754667E0,-4.646337891E-1,3.669319611E0,8.670569458E0,9.426482148E0
4.207795667E0,-5.330415344E-1,3.892954559E0,8.649014282E0,9.499719813E0
4.217837667E0,-5.553451538E-1,4.062252502E0,8.757388916E0,9.669651713E0
4.227879667E0,-5.536985779E-1,4.153263245E0,9.006770325E0,9.933684582E0
4.237920667E0,-4.998106384E-1,4.191733246E0,9.297914886E0,1.021134954E1
4.247962667E0,-4.328997803E-1,4.202361145E0,9.646240540E0,1.053077385E1
4.258004667E0,-3.064128113E-1,4.184697876E0,9.956694946E0,1.080469154E1
4.268046667E0,-2.468367004E-1,4.135150909E0,1.032373169E1,1.112384095E1
4.278087667E0,-2.965333557E-1,4.019441528E0,1.066217789E1,1.139850339E1
4.288129667E0,-2.923420715E-1,3.893403625E0,1.083776276E1,1.151959883E1
4.298171667E0,-2.814147949E-1,3.832480316E0,1.094134735E1,1.159655904E1
4.308212667E0,-4.493655396E-1,3.935316467E0,1.087353836E1,1.157248813E1
4.318254667E0,-8.866062927E-1,4.393064575E0,1.060694275E1,1.151487393E1
4.328296667E0,-1.266216888E0,4.999303894E0,1.039034317E1,1.159980930E1
4.338337667E0,-1.320553894E0,5.307063904E0,1.044527893E1,1.179036224E1
4.348379667E0,-1.077160034E0,5.278323669E0,1.059242294E1,1.188361891E1
4.358421667E0,-5.137316895E-1,4.837191010E0,1.046668442E1,1.154182914E1
4.368462667E0,9.160949707E-2,4.280947723E0,1.052147049E1,1.135941226E1
4.378504667E0,4.815486145E-1,3.790118408E0,1.068073929E1,1.134350380E1
4.388546667E0,7.216493225E-1,3.291056213E0,1.078612015E1,1.130009808E1
4.398587667E0,6.665638733E-1,2.885250092E0,1.109552673E1,1.148388823E1
4.408629667E0,4.897814941E-1,2.719394989E0,1.117111954E1,1.150777592E1
4.418671667E0,2.953358459E-1,2.734663239E0,1.087772964E1,1.122009842E1
4.428713667E0,2.149530029E-1,2.890489197E0,1.044677582E1,1.084141400E1
4.438754667E0,2.085163879E-1,3.113675079E0,1.005069946E1,1.052402068E1
4.448796667E0,4.173321533E-1,3.288361816E0,9.630373535E0,1.018487035E1
4.458838667E0,7.497908020E-1,3.285966797E0,9.278904419E0,9.872073301E0
4.468879667E0,1.110690308E0,3.199446716E0,9.087751923E0,9.698315692E0
4.478921667E0,1.354982300E0,3.077001343E0,9.007219391E0,9.614255845E0
4.488963667E0,1.385369110E0,2.918031921E0,9.037755890E0,9.597665830E0
4.499004667E0,1.300794983E0,2.759960632E0,9.053323517E0,9.553644173E0
4.509046667E0,1.062340851E0,2.690205688E0,9.041647797E0,9.493006352E0
4.519088667E0,7.285350037E-1,2.748883667E0,8.818611603E0,9.265799224E0
4.529129667E0,4.099974060E-1,2.872975616E0,8.439899139E0,8.924908081E0
4.539171667E0,1.375639343E-1,2.981350250E0,7.993677063E0,8.532657625E0
4.549213667E0,-4.685256958E-2,3.096610565E0,7.555388489E0,8.165481454E0
4.559255667E0,-1.032852173E-1,3.223696289E0,7.213798828E0,7.902011082E0
4.569296667E0,-1.532812500E-1,3.266207886E0,6.918462982E0,7.652237524E0
4.579338667E0,-1.523831177E-1,3.291804657E0,6.719227295E0,7.483796761E0
4.589380667E0,-1.773811340E-1,3.353925476E0,6.579567719E0,7.387218118E0
4.599421667E0,-2.264790344E-1,3.482358398E0,6.483766937E0,7.363242931E0
4.609463667E0,-2.978805542E-1,3.596570892E0,6.476132812E0,7.413794657E0
4.619505667E0,-4.272116089E-1,3.675756226E0,6.570586395E0,7.540974683E0
4.629546667E0,-4.785548401E-1,3.730991364E0,6.661297760E0,7.649980336E0
4.639588667E0,-4.390370178E-1,3.755240936E0,6.754404144E0,7.740579005E0
4.649629958E0,-3.918850708E-1,3.829336853E0,6.932982788E0,7.929920869E0
4.659670958E0,-3.230282593E-1,3.944597168E0,7.051835632E0,8.086567866E0
4.669712958E0,-3.213816833E-1,4.059408417E0,7.128027191E0,8.209193293E0
4.679754958E0,-3.055146790E-1,4.099075928E0,7.217541046E0,8.305941333E0
4.689796958E0,-3.911366272E-1,4.121379547E0,7.300169220E0,8.392331492E0
4.699837958E0,-5.429209900E-1,4.260290680E0,7.399113464E0,8.555215949E0
4.709879958E0,-7.379653931E-1,4.464017029E0,7.535030823E0,8.789125693E0
4.719921958E0,-9.889933777E-1,4.645439758E0,7.775879974E0,9.111669870E0
4.729962958E0,-1.197509766E0,4.748275909E0,8.088430023E0,9.455308244E0
4.740004958E0,-1.282383270E0,4.685107269E0,8.346194000E0,9.656795083E0
4.750046958E0,-1.254241791E0,4.510121155E0,8.613238678E0,9.803172743E0
4.760088958E0,-1.237776031E0,4.326902161E0,8.857979736E0,9.935692066E0
4.770129958E0,-1.189725952E0,4.176614685E0,9.059161377E0,1.004629100E1
4.780171958E0,-1.135089569E0,4.039799194E0,9.421408081E0,1.031364805E1
4.790213958E0,-1.092278595E0,3.951632538E0,9.747729492E0,1.057481454E1
4.800254958E0,-1.121916962E0,3.937861176E0,1.007015900E1,1.087076587E1
4.810296958E0,-1.145418091E0,3.961511993E0,1.043165726E1,1.121717580E1
4.820338958E0,-1.151555328E0,4.016447754E0,1.068388275E1,1.147184740E1
4.830379958E0,-1.068927155E0,4.068689117E0,1.080183746E1,1.159208907E1
4.840421958E0,-1.048419800E0,4.102219391E0,1.089599167E1,1.168974005E1
4.850463958E0,-1.349892883E0,4.440066833E0,1.074929672E1,1.170827845E1
4.860505958E0,-1.764231262E0,5.025948486E0,1.073612411E1,1.198486676E1
4.870546958E0,-1.866169281E0,5.200485535E0,1.111573471E1,1.241318637E1
4.880588958E0,-1.461860046E0,4.931943970E0,1.140208923E1,1.250874674E1
4.890630958E0,-8.753796387E-1,4.433929596E0,1.169338348E1,1.253639655E1
4.900671958E0,-3.495231628E-1,3.718267822E0,1.196581696E1,1.253508905E1
4.910713958E0,-2.784210205E-2,3.081192627E0,1.215711914E1,1.254153376E1
4.920755958E0,-1.457968140E-1,2.720143433E0,1.227776825E1,1.257632817E1
4.930796958E0,-5.101391602E-1,2.575244751E0,1.205278610E1,1.233538732E1
4.940838958E0,-8.918453979E-1,2.509381714E0,1.137559433E1,1.168317299E1
4.950880958E0,-1.203647003E0,2.570005646E0,1.057730438E1,1.095139549E1
4.960922958E0,-1.313967590E0,2.751428375E0,9.965676270E0,1.042168760E1
4.970963958E0,-1.310824127E0,2.925067291E0,9.316027222E0,9.852037441E0
4.981005958E0,-1.213975525E0,2.998714142E0,8.948242035E0,9.515096352E0
4.991047958E0,-1.011446686E0,2.980601807E0,8.916208649E0,9.455463405E0
5.001088958E0,-7.867639160E-1,2.907853088E0,9.059161377E0,9.546884932E0
5.011130958E0,-4.590953064E-1,2.706970825E0,9.169781342E0,9.572008640E0
5.021172958E0,-2.683918762E-1,2.436483307E0,9.350006561E0,9.665976816E0
5.031214958E0,-2.947370911E-1,2.279310150E0,9.418114929E0,9.694483665E0
5.041255958E0,-4.360432434E-1,2.265538788E0,9.260941772E0,9.543995087E0
5.051297958E0,-5.131329346E-1,2.261347504E0,9.137149200E0,9.426796564E0
5.061339958E0,-4.803511047E-1,2.193388824E0,8.956624603E0,9.233786656E0
5.071380958E0,-3.686833191E-1,2.146835632E0,8.686436462E0,8.955389943E0
5.081422958E0,-2.930905151E-1,2.122586060E0,8.468190308E0,8.735074168E0
5.091464958E0,-2.116598511E-1,2.135010223E0,8.265960846E0,8.539858152E0
5.101505958E0,-1.336720276E-1,2.195185089E0,7.979157257E0,8.276693562E0
5.111547958E0,-1.088237000E-1,2.272574158E0,7.663763123E0,7.994354327E0
5.121589958E0,-1.654060364E-1,2.387834473E0,7.380552063E0,7.758972959E0
5.131631958E0,-2.366578674E-1,2.592009888E0,7.104376373E0,7.566153967E0
5.141672958E0,-2.728825378E-1,2.783012695E0,6.840175781E0,7.389697508E0
5.151714958E0,-3.171903992E-1,2.870430908E0,6.700366516E0,7.296224695E0
5.161756958E0,-3.180885315E-1,2.885399780E0,6.697971497E0,7.299968108E0
5.171797958E0,-2.853067017E-1,2.891237640E0,6.768025818E0,7.365244631E0
5.181839958E0,-3.333567810E-1,2.926713867E0,6.907086639E0,7.508969746E0
5.191881958E0,-4.761598206E-1,2.994373169E0,7.164551239E0,7.779703934E0
5.201923958E0,-5.779481506E-1,3.038531342E0,7.481292572E0,8.095457697E0
5.211964958E0,-5.658233643E-1,3.063379669E0,7.820038147E0,8.417686600E0
5.222006958E0,-5.499563599E-1,3.081192627E0,8.096064148E0,8.680003150E0
5.232048958E0,-5.766009521E-1,3.134481812E0,8.230484619E0,8.826002603E0
5.242089958E0,-4.601431274E-1,3.247047729E0,8.393345947E0,9.011287746E0
5.252131958E0,-3.131488037E-1,3.304228821E0,8.596024475E0,9.214533469E0
5.262173958E0,-2.814147949E-1,3.320544891E0,8.717122650E0,9.332386617E0
5.272214958E0,-3.248245239E-1,3.394191742E0,8.735833740E0,9.377677734E0
5.282256958E0,-5.215155029E-1,3.567531281E0,8.789571991E0,9.500307029E0
5.292298958E0,-8.229885864E-1,3.787723389E0,8.793613586E0,9.609984318E0
5.302340958E0,-1.008003845E0,3.955674133E0,8.802894287E0,9.703317857E0
5.312381958E0,-1.085093536E0,4.006568298E0,8.951984253E0,9.867524491E0
5.322423958E0,-1.101708984E0,4.040547638E0,9.119336243E0,1.003504267E1
5.332465958E0,-1.038240967E0,4.105213165E0,9.289382629E0,1.020898374E1
5.342506958E0,-1.024619293E0,4.150119781E0,9.498348083E0,1.041594716E1
5.352548958E0,-1.048868866E0,4.187691650E0,9.692194977E0,1.061016167E1
5.362590958E0,-1.025667114E0,4.194727020E0,9.835297394E0,1.074154563E1
5.372632958E0,-1.009650421E0,4.073778534E0,9.958640900E0,1.080692343E1
5.382673958E0,-1.109492798E0,3.968547363E0,1.003004242E1,1.084352772E1
5.392715958E0,-1.313967590E0,4.017944641E0,1.003932312E1,1.089304359E1
5.402757958E0,-1.691332855E0,4.333937531E0,9.934541016E0,1.096990094E1
5.412798958E0,-2.087109833E0,4.955894165E0,9.824968872E0,1.120030927E1
5.422840958E0,-2.379302216E0,5.585035858E0,1.008797195E1,1.177373699E1
5.432882958E0,-2.239792328E0,5.653293915E0,1.029035110E1,1.195272888E1
5.442924958E0,-1.641636200E0,5.089566193E0,1.016386414E1,1.148489389E1
5.452965958E0,-7.782316589E-1,4.269421692E0,1.023331970E1,1.111550441E1
5.463007958E0,-7.304809570E-2,3.693868561E0,1.040591080E1,1.104232677E1
5.473049958E0,2.625540161E-1,3.248993683E0,1.055410263E1,1.104599370E1
5.483090958E0,2.154020691E-1,2.777474213E0,1.083387085E1,1.118630943E1
5.493132958E0,-1.658551025E-1,2.661315765E0,1.109223358E1,1.140823191E1
5.503174958E0,-6.795867920E-1,2.898871765E0,1.097338074E1,1.137015306E1
5.513216958E0,-9.924362183E-1,3.246898041E0,1.051069290E1,1.104544892E1
5.523257958E0,-1.042432251E0,3.513343964E0,1.005728577E1,1.070416965E1
5.533299958E0,-7.834707642E-1,3.674858093E0,9.776320038E0,1.047353054E1
5.543341958E0,-2.139051819E-1,3.619024200E0,9.445058899E0,1.011692785E1
5.553382958E0,3.180885315E-1,3.402125244E0,9.333091736E0,9.938925387E0
5.563424958E0,6.162684631E-1,3.177143097E0,9.469158783E0,1.000694724E1
5.573466958E0,8.551716614E-1,2.890189819E0,9.453142090E0,9.922016485E0
5.583508958E0,7.210505676E-1,2.766846313E0,9.304650879E0,9.734057757E0
5.593549958E0,3.546125793E-1,2.896027679E0,9.118737488E0,9.574137025E0
5.603591958E0,5.433700562E-2,3.042423248E0,8.711883545E0,9.228012063E0
5.613633958E0,-1.622625732E-1,3.047213287E0,8.252189484E0,8.798321956E0
5.623674958E0,-3.171903992E-1,3.051254883E0,7.744595032E0,8.330037114E0
5.633716958E0,-3.564088440E-1,3.129392395E0,7.298372955E0,7.948985584E0
5.643758958E0,-4.468208313E-1,3.225043488E0,6.914271698E0,7.642493537E0
5.653801167E0,-5.686674500E-1,3.343447266E0,6.627168732E0,7.444554230E0
5.663842167E0,-7.421566772E-1,3.486549683E0,6.457870789E0,7.376375827E0
5.673884167E0,-9.294172668E-1,3.564387817E0,6.421047363E0,7.402602665E0
5.683926167E0,-1.013991394E0,3.541186066E0,6.500382385E0,7.471489039E0
5.693967167E0,-9.952803040E-1,3.457809448E0,6.706653442E0,7.610928292E0
5.704009167E0,-8.985813904E-1,3.378773804E0,6.893614655E0,7.729520292E0
5.714051167E0,-8.156538391E-1,3.347788239E0,7.010671234E0,7.811689217E0
5.724093167E0,-7.165599060E-1,3.392395477E0,7.122638397E0,7.921728530E0
5.734134167E0,-6.192622375E-1,3.394042053E0,7.244185638E0,8.023791669E0
5.744176167E0,-5.875282288E-1,3.334016876E0,7.367678833E0,8.108239595E0
5.754218167E0,-5.649252319E-1,3.264411621E0,7.480244751E0,8.181050378E0
5.764259167E0,-6.870712280E-1,3.280877380E0,7.605384521E0,8.311323419E0
5.774301167E0,-8.774752808E-1,3.404520264E0,7.672594757E0,8.439753041E0
5.784343167E0,-1.130149841E0,3.523073730E0,7.801476746E0,8.634368917E0
5.794385167E0,-1.325194244E0,3.617976379E0,7.952512665E0,8.836761316E0
5.804426167E0,-1.417402496E0,3.697012024E0,7.975115662E0,8.903897886E0
5.814468167E0,-1.485061798E0,3.817062378E0,8.046666870E0,9.029076446E0
5.824510167E0,-1.405726776E0,3.965852966E0,8.190817108E0,9.208340916E0
5.834552167E0,-1.332678680E0,4.054768066E0,8.322992249E0,9.353575600E0
5.844593167E0,-1.328786774E0,4.077371063E0,8.600664825E0,9.610518431E0
5.854635167E0,-1.275647278E0,4.080664215E0,8.873846741E0,9.850088953E0
5.864677167E0,-1.237177277E0,4.099225616E0,9.084009705E0,1.004258386E1
5.874718167E0,-1.225202179E0,4.189936981E0,9.328601074E0,1.029948981E1
5.884760167E0,-1.311273193E0,4.273313599E0,9.538764038E0,1.053416660E1
5.894802167E0,-1.437760162E0,4.342469788E0,9.782008209E0,1.079869820E1
5.904844167E0,-1.427281952E0,4.410129089E0,1.000803818E1,1.102937897E1
5.914885167E0,-1.401535492E0,4.439617767E0,1.019904099E1,1.121137568E1
5.924927167E0,-1.341510315E0,4.451143799E0,1.030247589E1,1.130280233E1
5.934969167E0,-1.274599457E0,4.515509949E0,1.038091278E1,1.139200527E1
5.945010167E0,-1.501976624E0,4.924758911E0,1.030382309E1,1.151859168E1
5.955052167E0,-1.774859161E0,5.692662048E0,1.036908737E1,1.196137530E1
5.965094167E0,-1.650168457E0,5.902974701E0,1.070154602E1,1.233252827E1
5.975136167E0,-1.138682098E0,5.338348846E0,1.103460342E1,1.231085042E1
5.985177167E0,-6.195616150E-1,4.591851196E0,1.118983063E1,1.211120405E1
5.995219167E0,-3.237767029E-1,4.042493591E0,1.125928619E1,1.196737696E1
6.005261167E0,-2.161505127E-1,3.484753418E0,1.141481277E1,1.193684121E1
6.015303167E0,-5.607339478E-1,3.165018311E0,1.175236084E1,1.218399560E1
6.025344167E0,-1.161434784E0,3.042123871E0,1.160746216E1,1.205556412E1
6.035386167E0,-1.728455658E0,2.982697449E0,1.106543930E1,1.158999525E1
6.045428167E0,-1.926493835E0,2.897674255E0,1.032747391E1,1.089791778E1
6.055469167E0,-1.986069946E0,3.079246674E0,9.876461792E0,1.053426464E1
6.065511167E0,-1.870959320E0,3.442391510E0,9.418264618E0,1.020069882E1
6.075553167E0,-1.574276276E0,3.490591278E0,8.976682892E0,9.759272975E0
6.085595167E0,-1.239272919E0,3.393293610E0,8.915011139E0,9.619130028E0
6.095636167E0,-9.437873840E-1,3.367247772E0,9.008566589E0,9.663506826E0
6.105678167E0,-6.822811890E-1,3.343896332E0,9.254804535E0,9.864003106E0
6.115720167E0,-4.143383789E-1,3.197800140E0,9.428892517E0,9.965019625E0
6.125761167E0,-1.571731567E-1,2.994822235E0,9.493558044E0,9.955968459E0
6.135803167E0,4.745132446E-2,2.855162659E0,9.424551544E0,9.847658465E0
6.145845167E0,1.887574768E-1,2.726130981E0,9.303603058E0,9.696620513E0
6.155887167E0,3.335064697E-1,2.574346619E0,9.128167877E0,9.490096726E0
6.165928167E0,4.261637878E-1,2.451152802E0,8.859027557E0,9.201746296E0
6.175970167E0,3.721261597E-1,2.379002838E0,8.522677002E0,8.856305983E0
6.186012167E0,1.791773987E-1,2.354453888E0,8.274493103E0,8.604812244E0
6.196053167E0,-5.029541016E-2,2.369572449E0,8.020920410E0,8.363765148E0
6.206095167E0,-2.634521484E-1,2.371069336E0,7.753875732E0,8.112580706E0
6.216137167E0,-4.007167053E-1,2.378104706E0,7.502548370E0,7.880621036E0
6.226179167E0,-5.608836365E-1,2.522704010E0,7.245532837E0,7.692618024E0
6.236220167E0,-6.429130554E-1,2.727627869E0,6.923253021E0,7.468917149E0
6.246262167E0,-6.391708374E-1,2.899620209E0,6.645281067E0,7.278468051E0
6.256304167E0,-5.450166321E-1,3.006198578E0,6.455924835E0,7.142355249E0
6.266346167E0,-4.299060059E-1,3.109483795E0,6.293512573E0,7.032923230E0
6.276387167E0,-3.784130859E-1,3.190615082E0,6.186185760E0,6.970804496E0
6.286429167E0,-3.553610229E-1,3.259771271E0,6.274352417E0,7.079540130E0
